player_id;player_name;team_id;position;matches_played;matches_started;minutes_played;goals;assists;shots;shots_on_target;yellow_cards;red_cards;penalty_goals;own_goals;clean_sheets;saves;goals_conceded;;average_rating
299;Jack William Hendry;12;DEF;3;3;270;0;0;0;;0;0;0;0;;;;;6.93
300;Ross Cameron Stewart;12;FWD;1;0;1;0;0;0;;0;0;0;0;;;;;6.6
301;John Francis Souttar;12;DEF;0;0;0;;;;;;;0;0;;;;;
302;Dominic John Hyam;12;DEF;0;0;0;;;;;;;0;0;;;;;
303;Ben Gannon Gannon-Doak;12;FWD;3;2;186;0;0;4;;0;0;0;0;;;;;6.57
304;George David Eric Hirst;12;FWD;0;0;0;;;;;;;0;0;;;;;
305;Lewis Ferguson;12;MID;3;3;270;0;0;2;;0;0;0;0;;;;;7.67
306;Lawrence Shankland;12;FWD;2;2;172;0;0;4;;0;0;0;0;;;;;6.4
307;Craig Sinclair Gordon;12;GK;0;0;0;;;;;;;0;0;0;0;0;;
308;Nathan Kenneth Patterson;12;DEF;3;2;185;0;0;0;;0;0;0;0;;;;;6.47
309;Kenny McLean;12;MID;3;1;116;0;0;1;;1;0;0;0;;;;;6.53
310;Anthony Ralston;12;DEF;2;0;10;0;0;1;;0;0;0;0;;;;;6.8
311;Findlay Kenneth Curtis;12;FWD;2;0;9;0;0;0;;1;0;0;0;;;;;6.4
312;Scott McKenna;12;DEF;1;1;90;0;0;0;;0;0;0;0;;;;;5.9
313;Matthew Charles Turner;13;GK;1;1;90;0;0;;;0;0;0;0;0;4;3;;
314;Sergi–o Gianni Dest;13;DEF;5;4;298;0;1;3;;0;0;0;0;;;;;6.76
315;Christopher Jeffrey Richards;13;DEF;4;4;360;0;0;1;;1;0;0;0;;;;;6.95
316;Tyler Shaan Adams;13;MID;4;4;342;0;0;0;;1;0;0;0;;;;;6.88
317;Antonee Robinson;13;DEF;4;4;350;0;0;0;;1;0;0;0;;;;;7.05
318;Auston Levi-Jesaiah Trusty;13;DEF;2;1;100;1;0;3;;0;0;0;0;;;;;7
319;Giovanni Alejandro Reyna;13;MID;5;1;131;1;0;2;;0;0;0;0;;;;;6.9
320;Weston McKennie;13;MID;5;5;446;0;0;5;;1;0;0;0;;;;;6.94
321;Ricardo Daniel Pepi;13;FWD;5;2;203;0;0;5;;0;0;0;0;;;;;6.36
322;Christian Mate Pulisic;13;FWD;4;3;224;0;1;4;;0;0;0;0;;;;;6.93
323;Brenden Russell Aaronson;13;FWD;1;1;76;0;0;3;;0;0;0;0;;;;;6.3
324;Miles Gordon Robinson;13;DEF;1;1;90;0;0;1;;0;0;0;0;;;;;6.6
325;Timothy Michael Ream;13;DEF;4;4;360;0;0;;;0;0;0;0;;;;;
326;Sebastian Matthew Berhalter;13;MID;5;1;184;1;1;3;;1;0;0;0;;;;;7.1
327;Cristian Roldan;13;MID;0;0;0;;;;;;;0;0;;;;;
328;Alexander Michael Freeman;13;DEF;5;4;374;1;1;4;;0;0;0;0;;;;;7.3
329;Malik Leon Tillman;13;MID;5;4;356;2;2;8;;1;0;0;0;;;;;7.28
330;Maximilian Michael Arfsten;13;DEF;1;0;1;0;0;0;;0;0;0;0;;;;;0
331;Haji Amir Wright;13;FWD;2;0;2;0;0;0;;0;0;0;0;;;;;0
332;Folarin Jolaoluwa Balogun;13;FWD;4;4;316;3;0;14;;1;1;0;0;;;;;6.98
333;Timothy Tarpeh Weah;13;FWD;2;1;76;0;0;2;;0;0;0;0;;;;;6.2
334;Mark McKenzie;13;DEF;1;1;90;0;0;0;;0;0;0;0;;;;;6.1
335;Joseph Michael Scally;13;DEF;2;1;86;0;0;0;;0;0;0;0;;;;;6.6
336;Matthew Andrew Geary Freese;13;GK;4;4;360;0;0;0;;0;0;0;0;2;8;5;;6.43
337;Christopher Keith Brady;13;GK;0;0;0;;;;;;;0;0;0;0;0;;
338;Alejandro Zendejas;13;FWD;1;0;14;0;0;1;;0;0;0;0;;;;;6.5
339;Roberto Junior Fernandez;14;GK;0;0;0;;;;;;;0;0;0;0;0;;
340;Victor Gustavo Velazquez;14;DEF;4;1;153;0;0;;;0;0;0;0;;;;;
341;Omar Federico Alderete;14;DEF;4;4;354;0;0;1;;0;0;0;0;;;;;6.7
342;Juan Jose Caceres;14;DEF;5;5;439;0;0;2;;1;0;0;0;;;;;6.92
343;Fabi‡n Cornelio Balbuena;14;DEF;1;0;1;0;0;0;;0;0;0;0;;;;;0
344;Jœnior Osmar Ignacio Alonso;14;DEF;4;3;301;0;0;;;2;0;0;0;;;;;
345;Ram—n Sosa;14;MID;2;1;101;0;0;;;0;0;0;0;;;;;
346;Diego Alexander Gomez;14;MID;3;3;236;0;0;;;2;0;0;0;;;;;
347;Arnaldo Antonio Sanabria;14;FWD;2;1;83;0;0;0;;0;0;0;0;;;;;6.3
348;Miguel Angel Almiron;14;MID;4;4;350;0;0;4;;1;1;0;0;;;;;6.43
349;Mauricio Mauricio;14;MID;3;0;151;1;0;;;0;0;0;0;;;;;
350;Orlando Daniel Gill;14;GK;5;5;480;0;0;0;;0;0;0;0;2;29;6;;7.88
351;Jose Maria Canale;14;DEF;4;2;217;0;0;0;;0;0;0;0;;;;;6.97
352;Adri‡n AndrŽs Cubas;14;MID;4;4;390;0;0;;;1;0;0;0;;;;;
353;Gustavo Raul Gomez;14;DEF;4;4;390;0;0;;;0;0;0;0;;;;;
354;Dami‡n Josue Bobadilla;14;MID;4;2;190;1;0;0;;0;0;0;0;;;;;6.43
355;Alejandro Sebastian Romero Gamarra;14;FWD;1;0;11;0;0;0;;0;0;0;0;;;;;6.4
356;Alex Adrian Arce;14;FWD;3;1;141;0;0;;;1;0;0;0;;;;;
357;Julio Cesar Enciso;14;FWD;4;4;327;1;2;;;0;0;0;0;;;;;
358;Braian Oscar Ojeda;14;MID;1;0;21;0;0;0;;0;0;0;0;;;;;6.6
359;Gabriel Avalos;14;FWD;3;2;123;0;0;;;0;0;0;0;;;;;
360;Gast—n Hern‡n Olveira;14;GK;0;0;0;;;;;;;0;0;0;0;0;;
361;Matias Galarza;14;MID;4;4;390;1;1;2;;2;0;0;0;;;;;7.1
362;Gustavo Ruben Caballero;14;MID;2;1;155;0;0;1;;0;0;0;0;;;;;6.7
363;Isidro Miguel Pitta;14;FWD;2;2;136;0;0;;;0;0;0;0;;;;;
364;Alexandro Maidana;14;DEF;3;2;145;0;0;;;0;0;0;0;;;;;
365;Mathew David Ryan;15;GK;1;0;1;0;0;0;;0;0;0;0;0;0;0;;0
366;Milos Degenek;15;DEF;0;0;0;;;;;;;0;0;;;;;
367;Alessandro Circati;15;DEF;4;4;390;0;0;3;;1;0;0;0;;;;;7.48
368;Jacob Michael Italiano;15;DEF;2;2;164;0;0;1;;1;0;0;0;;;;;6.5
369;Jordan Jacob Bos;15;DEF;4;4;309;0;0;5;;1;0;0;0;;;;;6.73
370;Jason Kato Geria;15;DEF;2;0;60;0;0;0;;0;0;0;0;;;;;6.75
371;Mathew Allan Leckie;15;FWD;1;1;61;0;0;1;;0;0;0;0;;;;;6.3
372;Connor Isaac Metcalfe;15;MID;4;3;315;1;0;5;;0;0;0;0;;;;;6.8
373;Mohamed Toure;15;FWD;3;2;166;0;0;4;;0;0;0;0;;;;;6.43
374;Ajdin Hrustic;15;FWD;2;0;78;0;0;3;;0;0;0;0;;;;;6.8
375;Awer Bul Mabil;15;FWD;1;0;29;0;0;1;;0;0;0;0;;;;;7.2
376;Paul David Izzo;15;GK;0;0;0;;;;;;;0;0;0;0;0;;
377;Aiden Connor Oneill;15;MID;4;4;361;0;0;2;;0;0;0;0;;;;;6.95
378;Cameron Peter Devlin;15;MID;0;0;0;;;;;;;0;0;;;;;
379;Kai Clifton Trewin;15;DEF;1;0;74;0;0;1;;0;0;0;0;;;;;6.3
380;Aziz Behich;15;DEF;3;2;217;0;0;1;;0;0;0;0;;;;;6.63
381;Nestory Irankunda;15;FWD;4;3;263;1;0;6;;0;0;0;0;;;;;6.8
382;Patrick Thomas Beach;15;GK;4;4;389;0;0;0;;0;0;0;0;2;11;3;;7.45
383;Harry James Souttar;15;DEF;4;4;390;0;0;1;;1;0;0;0;;;;;7
384;Cristian Volpato;15;FWD;3;2;161;0;0;4;;0;0;0;0;;;;;6.63
385;Cameron Robert Burgess;15;DEF;2;2;136;1;0;0;;0;0;0;0;;;;;6.4
386;Jackson Alexander Irvine;15;MID;4;2;223;0;0;3;;1;0;0;0;;;;;7
387;Nishan Matthew Velupillay;15;FWD;2;1;75;0;0;0;;0;0;0;0;;;;;6.25
388;Paul Michael Junior Okon-Engstler;15;MID;4;2;196;0;1;0;;0;0;0;0;;;;;6.9
389;Lucas Herrington;15;DEF;2;2;210;0;0;0;;0;0;0;0;;;;;6.5
390;Tete Owen Yengi;15;FWD;2;0;22;0;0;1;;0;0;0;0;;;;;6.55
391;Fehmi Mert Gunok;16;GK;0;0;0;;;;;;;0;0;0;0;0;;
392;Mehmet Zeki Celik;16;DEF;2;2;164;0;0;1;;0;0;0;0;;;;;6.9
393;Merih Demiral;16;DEF;2;2;180;0;0;6;;0;0;0;0;;;;;6.7
394;‚a ? lar Soyuncu;16;DEF;1;0;6;0;0;0;;0;0;0;0;;;;;6.9
395;Salih Ozcan;16;MID;2;1;100;0;0;0;;0;0;0;0;;;;;7
396;Orkun Kokcu;16;MID;3;2;154;1;0;3;;0;0;0;0;;;;;6.27
397;Muhammed Kerem Akturkoglu;16;FWD;2;2;131;0;0;3;;0;0;0;0;;;;;6.1
398;Arda Guler;16;FWD;3;3;270;1;0;12;;0;0;0;0;;;;;7.6
399;Deniz Daniel Gul;16;FWD;2;0;35;0;0;2;;0;0;0;0;;;;;6.3
400;Hakan Calhanoglu;16;MID;2;2;180;0;0;11;;0;0;0;0;;;;;7.4
401;Kenan Yildiz;16;FWD;3;2;218;0;0;14;;0;0;0;0;;;;;7.1
402;Altay Bayindir;16;GK;0;0;0;;;;;;;0;0;0;0;0;;
403;Evren Eren Elmali;16;DEF;2;1;110;0;1;0;;1;0;0;0;;;;;7.1
404;AbdŸlker Bardakci;16;DEF;3;3;266;0;0;3;;0;0;0;0;;;;;7.17
405;Ozan Muhammed Kabak;16;DEF;1;1;90;0;0;;;0;0;0;0;;;;;
406;Ismail?sma Yuksek;16;MID;2;2;140;0;0;5;;0;0;0;0;;;;;7.2
407;Can ?rfan Kahveci;16;FWD;3;1;101;0;0;;;0;0;0;0;;;;;
408;Mert Muldur;16;DEF;0;0;0;;;;;;;0;0;;;;;
409;Yunus Akgun;16;FWD;2;1;88;0;0;0;;1;0;0;0;;;;;6.4
410;Ferdi Erenay Kadioglu;16;DEF;2;2;160;0;0;1;;0;0;0;0;;;;;6.65
411;Barõ ? Alper Yilmaz;16;FWD;3;2;180;0;0;2;;0;0;0;0;;;;;6.77
412;Kaan Ayhan;16;MID;1;0;2;1;0;1;;0;0;0;0;;;;;7.6
413;Ugurcan Cakir;16;GK;3;3;270;0;0;0;;0;0;0;0;0;7;5;;6.5
414;Oguz Aydin;16;FWD;1;1;90;0;0;0;;0;0;0;0;;;;;7
415;Samet Akaydin;16;DEF;0;0;0;;;;;;;0;0;;;;;
416;Can Yõlmaz Uzun;16;FWD;2;0;36;0;1;4;;0;0;0;0;;;;;6.75
417;Manuel Peter Neuer;17;GK;4;4;390;0;0;0;;0;0;0;0;0;8;5;;6.95
418;Antonio Ruediger;17;DEF;4;2;262;0;0;1;;1;0;0;0;;;;;6.88
419;Waldemar Anton;17;DEF;2;0;48;0;0;1;;0;0;0;0;;;;;6.9
420;Jonathan Glao Tah;17;DEF;4;4;372;0;0;1;;0;0;0;0;;;;;6.93
421;Aleksandar Pavlovic;17;MID;4;4;275;0;0;4;;1;0;0;0;;;;;6.73
422;Joshua Walter Kimmich;17;DEF;4;4;353;0;2;5;;0;0;0;0;;;;;7.55
423;Kai Lukas Havertz;17;FWD;4;4;355;3;0;12;;1;0;1;0;;;;;7.35
424;Leon Christoph Goretzka;17;MID;3;0;97;0;0;2;;0;0;0;0;;;;;6.77
425;Jamie Jaleel Jeremy Leweling;17;MID;1;0;30;0;0;1;;0;0;0;0;;;;;6.6
426;Jamal Musiala;17;MID;4;3;271;1;0;6;;1;0;0;0;;;;;7.18
427;Nick Woltemade;17;FWD;1;0;32;0;0;2;;0;0;0;0;;;;;6.2
428;Oliver Baumann;17;GK;0;0;0;;;;;;;0;0;0;0;0;;
429;Pascal Alexander GRO§ GRO§ Gross;17;MID;1;0;17;0;0;1;;0;0;0;0;;;;;6.4
430;Maximilian Beier;17;FWD;1;0;26;0;0;0;;0;0;0;0;;;;;6.5
431;Nico CŽdric Schlotterbeck;17;DEF;2;2;136;1;0;2;;0;0;0;0;;;;;7.5
432;Angelo Nicolas Stiller;17;MID;1;0;44;0;0;0;;0;0;0;0;;;;;6.8
433;Florian Richard Wirtz;17;MID;4;4;363;0;3;10;;0;0;0;0;;;;;7.63
434;Nathaniel Christopher Brown;17;DEF;3;3;282;1;1;3;;0;0;0;0;;;;;7.3
435;Leroy Aziz Sane;17;MID;4;4;328;1;0;6;;0;0;0;0;;;;;6.63
436;Nadiem Amiri;17;MID;2;0;40;0;1;2;;0;0;0;0;;;;;7.1
437;Alexander Nuebel;17;GK;0;0;0;;;;;;;0;0;0;0;0;;
438;David Raum;17;DEF;2;1;108;0;0;1;;0;0;0;0;;;;;6.75
439;Felix Kalu Nmecha;17;MID;4;4;272;1;1;8;;0;0;0;0;;;;;7.05
440;Malick Thiaw;17;DEF;2;0;40;0;0;0;;0;0;0;0;;;;;6.65
441;Forzan Assan Ouedraogo;17;MID;0;0;0;;;;;;;0;0;;;;;
442;Deniz Undav;17;FWD;4;1;149;3;2;6;;0;0;0;0;;;;;7.43
443;Eloy Victor Room;18;GK;3;3;270;0;0;0;;0;0;0;0;1;25;9;;7.2
444;Shurandy Ruggerio Sambo;18;DEF;1;0;1;0;0;0;;0;0;0;0;;;;;0
445;Juri‘n Godfried Juan Gaari;18;DEF;2;2;167;0;0;;;1;0;0;0;;;;;
446;R—sh—n Felix Romar Jordan Van Eijma;18;DEF;1;0;15;0;0;;;0;0;0;0;;;;;
447;Sherel Constancio Floranus;18;DEF;3;3;270;0;0;2;;0;0;0;0;;;;;6.6
448;Godfried Roemeratoe;18;MID;1;0;7;0;0;0;;0;0;0;0;;;;;6.7
449;Juninho Gracielo Bacuna;18;MID;3;3;255;0;0;5;;2;0;0;0;;;;;6.57
450;Livano Shyron Liomar Comenencia;18;MID;3;3;234;1;0;5;;1;0;0;0;;;;;6.9
451;JŸrgen Leonardo Locadia;18;FWD;3;3;238;0;0;1;;0;0;0;0;;;;;6.47
452;Leandro Jones Johan Bacuna;18;MID;3;3;270;0;0;6;;1;0;0;0;;;;;6.63
453;Jeremy Cornelis Jacobus Antonisse;18;FWD;2;0;73;0;0;;;0;0;0;0;;;;;
454;Juniffer Naigelino Hansen;18;FWD;1;1;46;0;0;;;0;0;0;0;;;;;
455;Tyrese Yurvencey Noslin;18;FWD;1;0;13;0;0;0;;0;0;0;0;;;;;6.8
456;Kenji Jo‘l Gorre;18;FWD;1;0;15;0;0;0;;0;0;0;0;;;;;6.4
457;Jainel Archenir Martha;18;MID;0;0;0;;;;;;;0;0;;;;;
458;Jearl Erwin Margaritha;18;FWD;2;0;40;0;0;1;;0;0;0;0;;;;;6.35
459;Brandley Mack-Olien Kuwas;18;FWD;1;0;1;0;0;0;;0;0;0;0;;;;;0
460;Armando Maria Obispo;18;DEF;3;3;270;0;0;0;;0;0;0;0;;;;;6.4
461;Gervane Zjandric Adonnis Kastaneer;18;FWD;3;0;28;0;0;;;2;0;0;0;;;;;
462;Joshua Benjamin Brenet;18;DEF;2;2;180;0;0;0;;0;0;0;0;;;;;6.85
463;Tahith Jose Girigorio Djorkaef Chong;18;MID;3;3;247;0;0;;;0;0;0;0;;;;;
464;Kevin Antonio Felida;18;MID;0;0;0;;;;;;;0;0;;;;;
465;Riechedly Guillermo Bazoer;18;DEF;1;1;90;0;0;0;;0;0;0;0;;;;;5.3
466;Deveron Lenny Fonville;18;DEF;3;3;242;0;0;0;;0;0;0;0;;;;;6.13
467;Tyrick Jeremy Bodak;18;GK;0;0;0;;;;;;;0;0;0;0;0;;
468;Trevor Irving Doornbusch;18;GK;0;0;0;;;;;;;0;0;0;0;0;;
469;Yahia Fofana;19;GK;4;4;360;0;0;0;;0;0;0;0;2;12;4;;7.15
470;Ousmane Diomande;19;DEF;1;1;90;0;0;0;;0;0;0;0;;;;;7.3
471;N'clomande Ghislain Konan;19;DEF;3;3;270;0;0;4;;0;0;0;0;;;;;6.8
472;Jean Michael Seri;19;MID;1;0;13;0;0;0;;0;0;0;0;;;;;6.8
473;Wilfried Stephane Singo;19;DEF;2;2;172;0;1;2;;0;0;0;0;;;;;7.15
474;Seko Mohamed Fofana;19;MID;2;1;92;0;0;5;;1;0;0;0;;;;;6.5
475;Odilon Dorgeless Kossounou;19;DEF;4;3;271;0;0;0;;0;0;0;0;;;;;6.75
476;Franck Yannick Kessie;19;MID;4;4;347;1;0;4;;1;0;0;0;;;;;6.83
477;Ange-Yoan Laurent Bonny;19;FWD;4;3;236;0;0;1;;0;0;0;0;;;;;6.4
478;Simon Adingra;19;FWD;1;0;15;0;0;0;;0;0;0;0;;;;;6.4
479;Yan Diomande;19;FWD;4;4;332;0;1;4;;0;0;0;0;;;;;7.53
480;Elye Delmas Wahi;19;FWD;3;1;109;0;0;3;;0;0;0;0;;;;;6.3
481;Christopher Tea Domoraud Operi;19;DEF;1;1;90;0;0;0;;0;0;0;0;;;;;7
482;Oumar Diakite;19;FWD;2;0;26;0;0;0;;0;0;0;0;;;;;6.55
483;Amad Diallo;19;FWD;4;2;185;2;0;8;;0;0;0;0;;;;;7.78
484;Mohamed Kone;19;GK;0;0;0;;;;;;;0;0;0;0;0;;
485;Guela Maho-Lewis Doue;19;DEF;4;3;277;0;0;;;1;0;0;0;;;;;
486;Ibrahim Sangare;19;MID;4;3;268;0;0;1;;0;0;0;0;;;;;7.4
487;Nicolas Pepe;19;FWD;4;3;236;2;0;6;;1;0;0;0;;;;;7.08
488;Emmanuel Elysee Djedje Agbadou;19;DEF;3;3;270;0;0;;;0;0;0;0;;;;;
489;Obite Evan Ndicka;19;DEF;0;0;0;;;;;;;0;0;;;;;
490;Evann Ludovic Vidjannagni Guessand;19;FWD;2;0;16;0;0;;;0;0;0;0;;;;;
491;Alban-Marc Lafont;19;GK;0;0;0;;;;;;;0;0;0;0;0;;
492;Bazoumana Toure;19;FWD;3;1;80;0;0;0;;0;0;0;0;;;;;6.5
493;Parfait Guiagon;19;MID;0;0;0;;;;;;;0;0;;;;;
494;Christ Ravynel Inao Oulai;19;MID;4;2;207;0;0;2;;0;0;0;0;;;;;7.08
495;Hern‡n Ismael Galindez;20;GK;4;4;360;0;0;0;;0;0;0;0;1;25;4;;7.13
496;FŽlix Eduardo Torres;20;DEF;1;0;5;0;0;0;;0;0;0;0;;;;;6.7
497;Piero Martin Hincapie;20;DEF;4;4;341;0;0;3;;1;1;0;0;;;;;6.63
498;Joel Leandro Ordonez;20;DEF;3;3;226;0;0;2;;0;0;0;0;;;;;6.53
499;Jordy Jose Alcivar;20;MID;1;1;46;0;0;1;;1;0;0;0;;;;;6.6
500;Willian Joel Pacho;20;DEF;4;4;360;0;0;1;;0;0;0;0;;;;;6.85
501;Pervis Josue Estupinan;20;DEF;2;1;90;0;0;0;;0;0;0;0;;;;;6.7
502;Anthony Lenin Valencia;20;MID;0;0;0;;;;;;;0;0;;;;;
503;John Yeboah;20;FWD;4;4;315;0;0;8;;0;0;0;0;;;;;7.03
504;Ray Kendry Paez;20;MID;1;0;11;0;0;0;;1;0;0;0;;;;;6.8
505;Kevin Jose Rodriguez;20;FWD;4;0;114;0;0;6;;0;0;0;0;;;;;6.6
506;Wellington MoisŽs Ramirez;20;GK;0;0;0;;;;;;;0;0;0;0;0;;
507;Enner Remberto Valencia;20;FWD;4;4;290;0;0;10;;0;0;0;0;;;;;6.5
508;Alan Steve Minda;20;MID;1;1;56;0;0;2;;0;0;0;0;;;;;6.2
509;Pedro Jeampierre Vite;20;MID;4;4;360;0;1;4;;0;0;0;0;;;;;7.43
510;Jordy Josue Caicedo;20;FWD;3;0;17;0;0;1;;0;0;0;0;;;;;6.3
511;çngelo Smit Preciado;20;DEF;4;0;105;0;0;0;;0;0;0;0;;;;;6.45
512;Denil Daniel Castillo;20;MID;0;0;0;;;;;;;0;0;;;;;
513;Gonzalo Jordy Plata;20;FWD;4;4;360;1;0;8;;1;0;0;0;;;;;6.83
514;Nilson David Angulo;20;FWD;4;2;217;1;0;2;;0;0;0;0;;;;;6.93
515;Alan Steven Franco;20;MID;4;4;255;0;0;0;;2;0;0;0;;;;;6.73
516;Gonzalo Roberto Valle;20;GK;0;0;0;;;;;;;0;0;0;0;0;;
517;MoisŽs Isaac Caicedo;20;MID;4;4;360;0;1;4;;1;0;0;0;;;;;7.5
518;Jeremy Alberto Arevalo;20;FWD;0;0;0;;;;;;;0;0;;;;;
519;Jackson Gabriel Porozo;20;DEF;1;0;28;0;0;0;;1;0;0;0;;;;;6.1
520;Yaimar Abel Medina;20;DEF;1;0;44;0;0;1;;0;0;0;0;;;;;6.6
521;Bart Verbruggen;21;GK;4;4;390;0;0;0;;0;0;0;0;0;12;5;;7.28
522;Lutsharel Emiliano Geertruida;21;DEF;0;0;0;;;;;;;0;0;;;;;
523;Marten Elco De Roon;21;MID;1;0;10;0;0;0;;0;0;0;0;;;;;6.6
524;Virgil Van Dijk;21;DEF;4;4;390;1;0;2;;0;0;0;0;;;;;7.45
525;Nathan Benjamin Ake;21;DEF;3;2;170;0;0;1;;1;0;0;0;;;;;6.53
526;Paul Jan-Paul Van Hecke;21;DEF;4;4;390;1;0;3;;0;0;0;0;;;;;7.65
527;Justin Dean Kluivert;21;MID;2;0;25;0;0;0;;0;0;0;0;;;;;6.4
528;Ryan Jiro Gravenberch;21;MID;4;4;347;0;2;5;;0;0;0;0;;;;;6.78
529;Wout Franois Maria Weghorst;21;FWD;1;0;49;0;0;0;;0;0;0;0;;;;;7.5
530;Memphis Depay;21;FWD;3;0;51;0;1;0;;1;0;0;0;;;;;6.43
531;Cody Maths Gakpo;21;FWD;4;4;372;3;1;10;;0;0;0;0;;;;;7.55
532;Mats Henrik Berne Wieffer;21;DEF;0;0;0;;;;;;;0;0;;;;;
533;Robin Gerardus Petrus Roefs;21;GK;0;0;0;;;;;;;0;0;0;0;0;;
534;Tijjani Martinus Jan Reijnders;21;MID;3;3;201;0;0;4;;0;0;0;0;;;;;6.63
535;Micky Van De Ven;21;DEF;3;3;266;0;0;3;;1;0;0;0;;;;;6.6
536;Guus Berend Til;21;MID;1;0;31;0;0;0;;0;0;0;0;;;;;6.6
537;Noa No‘ll Lang;21;FWD;2;0;7;0;0;0;;0;0;0;0;;;;;6.6
538;Donyell Malen;21;FWD;3;3;188;0;0;4;;0;0;0;0;;;;;6.67
539;Brian Ebenezer Adjei Brobbey;21;FWD;4;3;225;3;0;4;;0;0;0;0;;;;;7.23
540;Teun Koopmeiners;21;MID;4;0;118;0;0;2;;0;0;0;0;;;;;6.78
541;Frenkie De Jong;21;MID;4;4;331;0;0;1;;0;0;0;0;;;;;7.13
542;Denzel Justus Morris Dumfries;21;DEF;4;4;390;0;2;5;;0;0;0;0;;;;;7
543;Mark Maria Hubertus Flekken;21;GK;0;0;0;;;;;;;0;0;0;0;0;;
544;Crysencio Jilbert Sylverio Cir Summerville;21;FWD;4;2;252;2;2;2;;1;0;0;0;;;;;7.48
545;Jorrel Evan Hato;21;DEF;1;0;34;0;0;0;;0;0;0;0;;;;;6.5
546;Quinten Ryan Crispito Timber;21;MID;2;0;54;0;0;0;;0;0;0;0;;;;;6.4
547;Zion Suzuki;22;GK;4;4;360;0;0;0;;0;0;0;0;1;11;5;;7.2
548;Yukinari Sugawara;22;DEF;4;1;145;0;0;2;;0;0;0;0;;;;;6.68
549;Shogo Taniguchi;22;DEF;3;2;231;0;0;0;;1;0;0;0;;;;;6.63
550;Kou Itakura;22;DEF;2;2;129;0;0;0;;0;0;0;0;;;;;7.45
551;Yuto Nagatomo;22;DEF;1;0;15;0;0;0;;0;0;0;0;;;;;6.9
552;Shuto Machino;22;FWD;1;0;12;0;0;0;;0;0;0;0;;;;;6.4
553;Ao Tanaka;22;MID;3;2;192;0;0;2;;0;0;0;0;;;;;6.93
554;Takefusa Kubo;22;MID;1;1;75;0;1;1;;0;0;0;0;;;;;6.7
555;Keisuke Goto;22;FWD;1;0;6;0;0;0;;0;0;0;0;;;;;6.8
556;Ritsu Doan;22;MID;4;4;281;0;0;1;;0;0;0;0;;;;;6.58
557;Daizen Maeda;22;MID;3;3;246;1;0;2;;0;0;0;0;;;;;7
558;Keisuke Osako;22;GK;0;0;0;;;;;;;0;0;0;0;0;;
559;Keito Nakamura;22;MID;4;4;309;1;2;5;;0;0;0;0;;;;;7.2
560;Junya Ito;22;MID;4;2;216;1;0;3;;0;0;0;0;;;;;6.75
561;Daichi Kamada;22;MID;4;4;332;2;0;3;;1;0;0;0;;;;;6.8
562;Tsuyoshi Watanabe;22;DEF;2;1;90;0;0;0;;0;0;0;0;;;;;6.65
563;Yuito Suzuki;22;MID;1;0;12;0;0;0;;0;0;0;0;;;;;6.6
564;Ayase Ueda;22;FWD;4;4;324;2;1;9;;0;0;0;0;;;;;7.15
565;Koki Ogawa;22;FWD;3;0;40;0;1;3;;0;0;0;0;;;;;6.45
566;Ayumu Seko;22;DEF;2;1;87;0;0;0;;0;0;0;0;;;;;6.55
567;Hiroki Ito;22;DEF;4;4;360;0;0;1;;0;0;0;0;;;;;6.7
568;Takehiro Tomiyasu;22;DEF;3;2;183;0;0;1;;0;0;0;0;;;;;7.27
569;Tomoki Hayakawa;22;GK;0;0;0;;;;;;;0;0;0;0;0;;
570;Kaishu Sano;22;MID;3;3;270;1;1;1;;1;0;0;0;;;;;7.2
571;Junnosuke Suzuki;22;DEF;2;0;40;0;0;0;;1;0;0;0;;;;;6.5
572;Kento Shiogai;22;FWD;1;0;6;0;0;0;;0;0;0;0;;;;;6.5
573;Jacob Mikael Widell Zetterstrom;23;GK;2;2;180;0;0;0;;0;0;0;0;0;13;4;;7.65
574;Gustaf Johan Lagerbielke;23;DEF;4;4;360;0;0;3;;0;0;0;0;;;;;6.48
575;Victor Jšrgen Lindelof;23;DEF;4;4;357;0;0;2;;0;0;0;0;;;;;6.28
576;Isak Malcolm Kwaku Hien;23;DEF;3;3;217;0;0;0;;1;0;0;0;;;;;6.4
577;Gabriel Johan Gudmundsson;23;DEF;4;4;332;0;0;0;;1;0;0;0;;;;;6.75
578;Herman Nils Johansson;23;DEF;0;0;0;;;;;;;0;0;;;;;
579;Lucas Erik Holger Bergvall;23;MID;4;1;179;0;1;2;;1;0;0;0;;;;;6.6
580;Daniel Jonathan Svensson;23;DEF;3;1;98;0;0;1;;0;0;0;0;;;;;6.3
581;Alexander Isak;23;FWD;4;4;359;1;3;8;;0;0;0;0;;;;;6.95
582;Erik Benjamin Nygren;23;MID;4;2;131;0;0;1;;0;0;0;0;;;;;6.5
583;Anthony David Junior Elanga;23;FWD;4;2;216;2;0;3;;0;0;0;0;;;;;7.3
584;Tobias Viktor Johansson;23;GK;0;0;0;;;;;;;0;0;0;0;0;;
585;Ken Sema;23;MID;1;0;15;0;0;1;;0;0;0;0;;;;;6.7
586;Hjalmar Ekdal;23;DEF;0;0;0;;;;;;;0;0;;;;;
587;Carl Anders Theodor Starfelt;23;DEF;1;0;3;0;0;0;;0;0;0;0;;;;;6.7
588;Jesper Kewe Karlstrom;23;MID;2;2;139;0;0;1;;0;0;0;0;;;;;6.4
